date,category,광고_이월,광고_입점,광고_정상,EP_이월,EP_입점,EP_정상
2025-04-15,키즈,0.0,173273.0,0.0,0.0,1559955.0,0.0
2025-04-16,골프,1346400.0,-29773.0,205909.0,2826791.0,3083009.0,645864.0
2025-04-16,남성,2450909.0,423127.0,2716573.0,16819109.0,3780100.0,8341627.0
2025-04-16,리빙,0.0,-248745.0,0.0,0.0,2606455.0,0.0
2025-04-16,명품,0.0,1040909.0,0.0,0.0,3709045.0,0.0
2025-04-16,뷰티,0.0,505364.0,0.0,0.0,2476327.0,138182.0
2025-04-16,슈즈,2155345.0,158182.0,1183100.0,3306836.0,321727.0,1630818.0
2025-04-16,스포츠,-70364.0,180818.0,380000.0,659727.0,619155.0,0.0
2025-04-16,아웃도어,0.0,606455.0,0.0,0.0,455282.0,0.0
2025-04-16,여성,2192955.0,324136.0,774909.0,18217000.0,2258173.0,-440182.0
2025-04-16,잡화,3425164.0,326136.0,3897327.0,11736791.0,4152227.0,7582727.0
2025-04-16,키즈,0.0,312409.0,0.0,0.0,1521309.0,0.0
2025-04-17,골프,1680255.0,864364.0,526091.0,4369918.0,1289118.0,1092518.0
2025-04-17,남성,6460045.0,69818.0,-329627.0,11355909.0,3899264.0,4932027.0
2025-04-17,리빙,0.0,533182.0,0.0,0.0,1552727.0,0.0
2025-04-17,명품,0.0,2198909.0,0.0,0.0,28046455.0,0.0
2025-04-17,뷰티,0.0,796227.0,91818.0,0.0,1983291.0,46818.0
2025-04-17,슈즈,1619127.0,187791.0,1058182.0,4137309.0,414545.0,1368318.0
2025-04-17,스포츠,347000.0,224664.0,0.0,1737364.0,1462491.0,266455.0
2025-04-17,아웃도어,0.0,369727.0,0.0,0.0,3358636.0,0.0
2025-04-17,여성,3523364.0,553182.0,152000.0,11586955.0,184591.0,1730682.0
2025-04-17,잡화,2907709.0,751727.0,2684673.0,7819555.0,1829455.0,9695555.0
2025-04-17,키즈,0.0,97864.0,0.0,0.0,987027.0,0.0
2025-04-18,골프,1313555.0,623900.0,-128682.0,3711200.0,4346564.0,739391.0
2025-04-18,남성,1816636.0,164182.0,2265345.0,13935582.0,6440318.0,4969109.0
2025-04-18,리빙,0.0,336000.0,0.0,0.0,1222273.0,0.0
2025-04-18,명품,0.0,-667182.0,0.0,0.0,8798182.0,0.0
2025-04-18,뷰티,0.0,1122955.0,167955.0,0.0,1019836.0,156364.0
2025-04-18,슈즈,1284682.0,195364.0,577345.0,5801155.0,-322727.0,2929191.0
2025-04-18,스포츠,185455.0,115000.0,0.0,851000.0,955973.0,406455.0
2025-04-18,아웃도어,0.0,12182.0,0.0,0.0,4827245.0,0.0
2025-04-18,여성,2637409.0,206409.0,695909.0,19732945.0,2180445.0,4042727.0
2025-04-18,잡화,1698091.0,-6364.0,2460955.0,8640255.0,-668545.0,5737545.0
2025-04-18,키즈,0.0,147909.0,0.0,0.0,1897500.0,0.0
2025-04-19,골프,1773782.0,1608236.0,390227.0,4850127.0,9660718.0,2994918.0
2025-04-19,남성,2364409.0,285818.0,2419882.0,15210236.0,4467527.0,9472782.0
2025-04-19,리빙,0.0,318727.0,0.0,0.0,2173407.0,0.0
2025-04-19,명품,0.0,462727.0,0.0,0.0,6508818.0,0.0
2025-04-19,뷰티,0.0,418364.0,19636.0,0.0,2189682.0,19636.0
2025-04-19,슈즈,1852582.0,361818.0,1563745.0,4924191.0,144545.0,1706691.0
2025-04-19,스포츠,183091.0,1050545.0,0.0,610727.0,1551291.0,-10000.0
2025-04-19,아웃도어,0.0,145545.0,0.0,0.0,1922418.0,0.0
2025-04-19,여성,2449818.0,337273.0,2089727.0,26828273.0,3613409.0,1797091.0
2025-04-19,잡화,1879800.0,0.0,2887009.0,9510127.0,819045.0,8084000.0
2025-04-19,키즈,0.0,151818.0,0.0,0.0,1318855.0,0.0
2025-04-20,골프,1137000.0,1663755.0,143200.0,6957436.0,14078591.0,2546564.0
2025-04-20,남성,4191591.0,182818.0,2576291.0,26839627.0,8118091.0,14058782.0
2025-04-20,리빙,0.0,312455.0,0.0,0.0,2761527.0,0.0
2025-04-20,명품,0.0,1148818.0,0.0,0.0,4457000.0,0.0
2025-04-20,뷰티,0.0,275364.0,219091.0,0.0,2026909.0,218182.0
2025-04-20,슈즈,891109.0,583636.0,1492000.0,6924455.0,640818.0,5095636.0
2025-04-20,스포츠,84364.0,900364.0,0.0,964273.0,2326436.0,62727.0
2025-04-20,아웃도어,0.0,70000.0,0.0,0.0,1203473.0,0.0
2025-04-20,여성,1446136.0,549727.0,941000.0,35199409.0,2762991.0,10829091.0
2025-04-20,잡화,2413473.0,101500.0,2354364.0,13361000.0,839364.0,10400500.0
2025-04-20,키즈,0.0,87182.0,0.0,0.0,1335582.0,0.0
2025-04-21,골프,1233818.0,1119545.0,399727.0,6120918.0,6146600.0,681618.0
2025-04-21,남성,2378309.0,116227.0,164091.0,18068591.0,3369527.0,10812818.0
2025-04-21,리빙,0.0,796045.0,0.0,0.0,2927118.0,0.0
2025-04-21,명품,0.0,551182.0,0.0,0.0,7462909.0,0.0
2025-04-21,뷰티,0.0,674273.0,207636.0,0.0,2478264.0,-38636.0
2025-04-21,슈즈,1720327.0,91455.0,743809.0,4038545.0,772909.0,1872564.0
2025-04-21,스포츠,338455.0,469182.0,0.0,1488000.0,902145.0,0.0
2025-04-21,아웃도어,0.0,350636.0,0.0,0.0,1093164.0,0.0
2025-04-21,여성,1791273.0,336045.0,2595682.0,15578136.0,1934341.0,5642273.0
2025-04-21,잡화,2605164.0,155164.0,5888155.0,11268091.0,843509.0,10357273.0
2025-04-21,키즈,0.0,48455.0,0.0,0.0,3732482.0,0.0
2025-04-22,골프,1228955.0,1932164.0,1016245.0,3698109.0,1828273.0,2049573.0
2025-04-22,남성,3153827.0,141636.0,725155.0,10553191.0,5254086.0,13057309.0
2025-04-22,리빙,0.0,346364.0,0.0,0.0,2218364.0,0.0
2025-04-22,명품,0.0,623727.0,0.0,0.0,7959545.0,0.0
2025-04-22,뷰티,0.0,1079182.0,50182.0,0.0,1883232.0,12000.0
2025-04-22,슈즈,2139945.0,117273.0,576655.0,1893918.0,131818.0,2580727.0
2025-04-22,스포츠,390909.0,392564.0,0.0,940636.0,1083773.0,-221818.0
2025-04-22,아웃도어,0.0,1114455.0,0.0,0.0,-2019191.0,0.0
2025-04-22,여성,-92045.0,-123455.0,604955.0,7092909.0,-355609.0,4575364.0
2025-04-22,잡화,3506673.0,-32455.0,3207145.0,9730118.0,-61591.0,10114255.0
2025-04-22,키즈,0.0,215273.0,0.0,0.0,1725682.0,0.0
2025-04-23,골프,1641327.0,666818.0,930682.0,5607609.0,4263173.0,2591918.0
2025-04-23,남성,3706445.0,464236.0,3773000.0,13920055.0,3846473.0,12042545.0
2025-04-23,리빙,0.0,119818.0,0.0,0.0,1734700.0,0.0
2025-04-23,명품,0.0,589000.0,0.0,0.0,5610545.0,0.0
2025-04-23,뷰티,0.0,498364.0,30545.0,0.0,2988936.0,234545.0
2025-04-23,슈즈,1403182.0,201818.0,130536.0,7959291.0,596364.0,997100.0
2025-04-23,스포츠,-237545.0,838455.0,-452727.0,1400091.0,2721636.0,0.0
2025-04-23,아웃도어,0.0,337518.0,0.0,0.0,1176664.0,0.0
2025-04-23,여성,998545.0,1316836.0,2155273.0,13300727.0,2666218.0,-47409.0
2025-04-23,잡화,2678191.0,135364.0,4882282.0,8496491.0,731182.0,8136027.0
2025-04-23,키즈,0.0,110909.0,0.0,0.0,2028727.0,0.0
2025-04-24,골프,1590000.0,439727.0,500464.0,1125273.0,815500.0,-1062236.0
2025-04-24,남성,1491155.0,195455.0,3640564.0,15654964.0,2667782.0,8620491.0
2025-04-24,리빙,0.0,918909.0,0.0,0.0,538000.0,0.0
2025-04-24,명품,0.0,6771364.0,0.0,0.0,3571182.0,0.0
2025-04-24,뷰티,0.0,618909.0,39273.0,0.0,2192614.0,112000.0
2025-04-24,슈즈,1270091.0,369455.0,1857473.0,4336773.0,-6091.0,1811345.0
2025-04-24,스포츠,318818.0,1454727.0,0.0,478364.0,985255.0,158182.0
2025-04-24,아웃도어,0.0,940727.0,0.0,0.0,3474873.0,0.0
2025-04-24,여성,2372545.0,1922036.0,3093545.0,18232682.0,1724391.0,4042409.0
2025-04-24,잡화,1878673.0,417318.0,3052673.0,7593000.0,3777009.0,8062100.0
2025-04-24,키즈,0.0,71455.0,0.0,0.0,3077100.0,0.0
2025-04-25,골프,1168755.0,92182.0,311509.0,5574636.0,2051255.0,2197264.0
2025-04-25,남성,5715745.0,566273.0,2991300.0,10492591.0,2774427.0,4296882.0
2025-04-25,리빙,0.0,316818.0,0.0,0.0,1358636.0,0.0
2025-04-25,명품,0.0,440000.0,0.0,0.0,3797727.0,0.0
2025-04-25,뷰티,0.0,525455.0,63182.0,0.0,2628841.0,274091.0
2025-04-25,슈즈,1326255.0,143636.0,1253745.0,3632336.0,540545.0,1398273.0
2025-04-25,스포츠,126909.0,324545.0,0.0,470364.0,1515073.0,99091.0
2025-04-25,아웃도어,0.0,97364.0,0.0,0.0,1007545.0,0.0
2025-04-25,여성,3332182.0,455818.0,1163500.0,7402773.0,1462492.0,1461818.0
2025-04-25,잡화,4601800.0,236091.0,4293418.0,8670918.0,284818.0,4429118.0
2025-04-25,키즈,0.0,268727.0,0.0,0.0,1806236.0,0.0
2025-04-26,골프,1654182.0,1318309.0,328618.0,3137645.0,7637200.0,2968791.0
2025-04-26,남성,6894473.0,825182.0,505364.0,17975718.0,5436827.0,8436600.0
2025-04-26,리빙,0.0,458182.0,0.0,0.0,2188378.0,0.0
2025-04-26,명품,0.0,1040818.0,0.0,0.0,9401364.0,0.0
2025-04-26,뷰티,0.0,886509.0,0.0,0.0,1372864.0,39091.0
2025-04-26,슈즈,1036391.0,562182.0,1148609.0,3944473.0,990209.0,2269700.0
2025-04-26,스포츠,145091.0,744927.0,0.0,951364.0,1812273.0,298182.0
2025-04-26,아웃도어,0.0,245455.0,0.0,0.0,968018.0,0.0
2025-04-26,여성,3750545.0,889636.0,1160500.0,15419455.0,1920673.0,3491591.0
2025-04-26,잡화,1374382.0,146482.0,2933127.0,8070073.0,379364.0,5175191.0
2025-04-26,키즈,0.0,105500.0,0.0,0.0,2342464.0,0.0
2025-04-27,골프,2381509.0,284518.0,776636.0,7738382.0,6998109.0,4133836.0
2025-04-27,남성,5658227.0,225727.0,1844864.0,40209573.0,5162136.0,15719336.0
2025-04-27,리빙,0.0,406818.0,0.0,0.0,2658093.0,0.0
2025-04-27,명품,0.0,1732182.0,0.0,0.0,4743182.0,0.0
2025-04-27,뷰티,0.0,779636.0,50091.0,0.0,1614182.0,44364.0
2025-04-27,슈즈,1098282.0,292727.0,2645255.0,5115600.0,788091.0,2512664.0
2025-04-27,스포츠,26818.0,913273.0,44545.0,979182.0,2208727.0,333636.0
2025-04-27,아웃도어,0.0,800273.0,0.0,0.0,1453500.0,0.0
2025-04-27,여성,5554455.0,791709.0,3291909.0,30284318.0,2501245.0,13037955.0
2025-04-27,잡화,2970800.0,250364.0,5657445.0,11857364.0,848527.0,11550055.0
2025-04-27,키즈,0.0,56364.0,0.0,0.0,2507555.0,0.0
2025-04-28,골프,1534909.0,814300.0,744873.0,2753545.0,1463673.0,2443509.0
2025-04-28,남성,4082009.0,710500.0,211264.0,16333191.0,4032055.0,10171445.0
2025-04-28,리빙,0.0,618044.0,0.0,0.0,2496971.0,0.0
2025-04-28,명품,0.0,951818.0,0.0,0.0,10666909.0,0.0
2025-04-28,뷰티,0.0,765900.0,19636.0,0.0,1750818.0,266000.0
2025-04-28,슈즈,1593636.0,-190909.0,1418664.0,2754336.0,623000.0,2233136.0
2025-04-28,스포츠,383636.0,242909.0,0.0,204818.0,1303473.0,370909.0
2025-04-28,아웃도어,0.0,729455.0,0.0,0.0,2085500.0,0.0
2025-04-28,여성,4758727.0,227864.0,586545.0,18271455.0,2449891.0,2877545.0
2025-04-28,잡화,3350636.0,736500.0,4687909.0,9499445.0,2504500.0,6145327.0
2025-04-28,키즈,0.0,536145.0,0.0,0.0,1093518.0,0.0
2025-04-29,골프,1100418.0,1140182.0,597055.0,3008445.0,3510795.0,1319436.0
2025-04-29,남성,4385500.0,555136.0,2907645.0,14916491.0,4199945.0,9180836.0
2025-04-29,리빙,0.0,604727.0,0.0,0.0,2847644.0,0.0
2025-04-29,명품,0.0,116364.0,0.0,0.0,2870909.0,0.0
2025-04-29,뷰티,0.0,875436.0,30000.0,0.0,1576518.0,96000.0
2025-04-29,슈즈,949218.0,230909.0,997836.0,2875782.0,-165909.0,2474745.0
2025-04-29,스포츠,90000.0,429582.0,451818.0,1131273.0,1321618.0,179091.0
2025-04-29,아웃도어,0.0,1286364.0,0.0,0.0,1853627.0,0.0
2025-04-29,여성,1229318.0,331836.0,2712000.0,13331000.0,3156864.0,5621045.0
2025-04-29,잡화,4124109.0,0.0,5727718.0,9652764.0,998818.0,8556218.0
2025-04-29,키즈,0.0,33818.0,0.0,0.0,310518.0,0.0
2025-04-30,골프,585764.0,840255.0,1324091.0,2447255.0,3833273.0,1562209.0
2025-04-30,남성,5723418.0,464191.0,2923818.0,19915364.0,2098255.0,11835709.0
2025-04-30,리빙,0.0,525636.0,0.0,0.0,1191864.0,0.0
2025-04-30,명품,0.0,3162091.0,0.0,0.0,5954636.0,0.0
2025-04-30,뷰티,0.0,646636.0,205091.0,0.0,2012591.0,0.0
2025-04-30,슈즈,1115300.0,-143636.0,1684664.0,5580155.0,27818.0,1981545.0
2025-04-30,스포츠,245273.0,120727.0,0.0,724545.0,1699291.0,0.0
2025-04-30,아웃도어,0.0,504636.0,0.0,0.0,1520145.0,0.0
2025-04-30,여성,2781364.0,554091.0,1865091.0,10844364.0,730486.0,9452364.0
2025-04-30,잡화,4691436.0,387927.0,5231509.0,6653209.0,336000.0,8346800.0
2025-04-30,키즈,0.0,7455.0,0.0,0.0,1025591.0,0.0
2025-05-01,골프,366636.0,3638382.0,1417227.0,5050955.0,4737609.0,1433055.0
2025-05-01,남성,7578345.0,426727.0,3965455.0,24331600.0,3510082.0,10798564.0
2025-05-01,리빙,0.0,313673.0,0.0,0.0,2705887.0,0.0
2025-05-01,명품,0.0,1539909.0,0.0,0.0,17266273.0,0.0
2025-05-01,뷰티,0.0,699273.0,51273.0,0.0,2294927.0,43636.0
2025-05-01,슈즈,2719755.0,364182.0,3011300.0,3876300.0,1188182.0,3726055.0
2025-05-01,스포츠,293727.0,429727.0,0.0,999818.0,2726800.0,71818.0
2025-05-01,아웃도어,0.0,313091.0,0.0,0.0,3441045.0,0.0
2025-05-01,여성,2761955.0,2650909.0,2672636.0,23051636.0,3779709.0,12741136.0
2025-05-01,잡화,3805873.0,61818.0,4501745.0,12342145.0,487636.0,10525709.0
2025-05-01,키즈,0.0,35455.0,0.0,0.0,866864.0,0.0
2025-05-02,골프,634309.0,23109.0,677273.0,3922436.0,1628127.0,2771264.0
2025-05-02,남성,5233882.0,483909.0,2601318.0,16295300.0,1008873.0,5944455.0
2025-05-02,리빙,0.0,814636.0,0.0,0.0,2298927.0,0.0
2025-05-02,명품,0.0,1034364.0,0.0,0.0,-5221909.0,0.0
2025-05-02,뷰티,0.0,803091.0,89455.0,0.0,2937718.0,0.0
2025-05-02,슈즈,2667064.0,373636.0,2075936.0,4345509.0,1443818.0,1023718.0
2025-05-02,스포츠,517455.0,291182.0,0.0,1117000.0,478455.0,90000.0
2025-05-02,아웃도어,0.0,577509.0,0.0,0.0,1756300.0,0.0
2025-05-02,여성,2013818.0,-132545.0,3858273.0,5743136.0,437645.0,3464682.0
2025-05-02,잡화,5484945.0,266364.0,4436391.0,9284818.0,310545.0,8431145.0
2025-05-02,키즈,0.0,0.0,0.0,0.0,615273.0,0.0
2025-05-03,골프,2159645.0,2092355.0,593182.0,4026545.0,4272582.0,1856145.0
2025-05-03,남성,5713073.0,573000.0,2014500.0,20160664.0,2621400.0,7654455.0
2025-05-03,리빙,0.0,510473.0,0.0,0.0,969455.0,0.0
2025-05-03,명품,0.0,1453636.0,0.0,0.0,3898182.0,0.0
2025-05-03,뷰티,0.0,1133727.0,157091.0,0.0,2610736.0,78182.0
2025-05-03,슈즈,2436682.0,0.0,1094936.0,2501000.0,275064.0,893436.0
2025-05-03,스포츠,101182.0,713091.0,0.0,587091.0,968091.0,153636.0
2025-05-03,아웃도어,0.0,515000.0,0.0,0.0,2636636.0,0.0
2025-05-03,여성,3174545.0,1189545.0,1895136.0,26087091.0,3060400.0,10080727.0
2025-05-03,잡화,3894709.0,28182.0,3189009.0,8350818.0,1114409.0,8002418.0
2025-05-03,키즈,0.0,261755.0,0.0,0.0,794782.0,0.0
2025-05-04,골프,769300.0,697736.0,618364.0,2990382.0,5190491.0,1739791.0
2025-05-04,남성,3132864.0,238455.0,1227545.0,17441282.0,1897318.0,7568773.0
2025-05-04,리빙,0.0,369818.0,0.0,0.0,627455.0,0.0
2025-05-04,명품,0.0,2192636.0,0.0,0.0,9283182.0,0.0
2025-05-04,뷰티,0.0,1232091.0,30545.0,0.0,2417491.0,78182.0
2025-05-04,슈즈,1497273.0,270909.0,2929718.0,3315573.0,490091.0,1580618.0
2025-05-04,스포츠,579182.0,311545.0,0.0,828091.0,1724582.0,0.0
2025-05-04,아웃도어,0.0,119727.0,0.0,0.0,3256855.0,0.0
2025-05-04,여성,5751000.0,447091.0,978000.0,18650273.0,2144309.0,9244091.0
2025-05-04,잡화,3504709.0,0.0,2717473.0,8679564.0,3364973.0,8579518.0
2025-05-04,키즈,0.0,135727.0,0.0,0.0,869455.0,0.0
2025-05-05,골프,701545.0,659664.0,988364.0,4174682.0,7437173.0,2176282.0
2025-05-05,남성,4062591.0,250091.0,1083318.0,19372473.0,2724136.0,8580973.0
2025-05-05,리빙,0.0,267636.0,0.0,0.0,1174371.0,0.0
2025-05-05,명품,0.0,355455.0,0.0,0.0,4372818.0,0.0
2025-05-05,뷰티,0.0,1242273.0,167273.0,0.0,3237168.0,30000.0
2025-05-05,슈즈,1622636.0,218182.0,2385282.0,3231055.0,608509.0,1183782.0
2025-05-05,스포츠,343182.0,9091.0,0.0,1096727.0,1283818.0,-108182.0
2025-05-05,아웃도어,0.0,1237173.0,0.0,0.0,9658555.0,0.0
2025-05-05,여성,3055273.0,754636.0,1364818.0,18721455.0,3390727.0,4175227.0
2025-05-05,잡화,1359564.0,59027.0,2817073.0,13213945.0,1729691.0,9263064.0
2025-05-05,키즈,0.0,-49545.0,0.0,0.0,943500.0,0.0
2025-05-06,골프,884000.0,1780191.0,116964.0,5513073.0,8135927.0,2878827.0
2025-05-06,남성,1990855.0,265327.0,3082636.0,21287464.0,5157844.0,12263955.0
2025-05-06,리빙,0.0,125455.0,0.0,0.0,2083556.0,0.0
2025-05-06,명품,0.0,1357273.0,0.0,0.0,2352364.0,0.0
2025-05-06,뷰티,0.0,1124636.0,170182.0,0.0,3017164.0,102545.0
2025-05-06,슈즈,1468318.0,43209.0,716209.0,1561527.0,267682.0,2740955.0
2025-05-06,스포츠,-27273.0,432545.0,0.0,783909.0,2816564.0,226364.0
2025-05-06,아웃도어,0.0,1185727.0,0.0,0.0,10579391.0,0.0
2025-05-06,여성,1587318.0,596500.0,1782182.0,22953455.0,3037245.0,11244182.0
2025-05-06,잡화,1696273.0,200282.0,3599909.0,11581455.0,369545.0,11376664.0
2025-05-06,키즈,0.0,24545.0,0.0,0.0,1524464.0,0.0
2025-05-07,골프,1945182.0,984645.0,173273.0,7618564.0,784436.0,1826727.0
2025-05-07,남성,6437245.0,-100091.0,4632864.0,13819445.0,977800.0,14479882.0
2025-05-07,리빙,0.0,300455.0,0.0,0.0,751636.0,0.0
2025-05-07,명품,0.0,1933000.0,0.0,0.0,1152818.0,0.0
2025-05-07,뷰티,0.0,1213827.0,167636.0,0.0,2348509.0,32727.0
2025-05-07,슈즈,1699136.0,266000.0,1329464.0,3773555.0,920573.0,1649082.0
2025-05-07,스포츠,181182.0,-80818.0,144545.0,1902545.0,915564.0,0.0
2025-05-07,아웃도어,0.0,256000.0,0.0,0.0,1583182.0,0.0
2025-05-07,여성,4012000.0,353573.0,2604864.0,18923591.0,-1226727.0,9945955.0
2025-05-07,잡화,4382055.0,134500.0,3742900.0,7955709.0,1317273.0,5765200.0
2025-05-07,키즈,0.0,50727.0,0.0,0.0,770818.0,0.0
2025-05-08,골프,602564.0,468300.0,703582.0,2925100.0,2762418.0,1899318.0
2025-05-08,남성,2899536.0,20727.0,3919455.0,18942909.0,978627.0,4882409.0
2025-05-08,리빙,0.0,1432273.0,0.0,25273.0,1626991.0,0.0
2025-05-08,명품,0.0,1655545.0,0.0,0.0,7243818.0,0.0
2025-05-08,뷰티,0.0,1654182.0,386727.0,0.0,2672918.0,24000.0
2025-05-08,슈즈,1534455.0,152727.0,1480964.0,3534455.0,373064.0,1420591.0
2025-05-08,스포츠,233682.0,617273.0,80909.0,1208755.0,1526464.0,0.0
2025-05-08,아웃도어,0.0,726827.0,0.0,0.0,687664.0,0.0
2025-05-08,여성,1292955.0,-80455.0,1382545.0,13638318.0,-1504473.0,3045091.0
2025-05-08,잡화,5242436.0,498182.0,7153545.0,7085127.0,325864.0,6800527.0
2025-05-08,키즈,0.0,60073.0,0.0,0.0,144991.0,0.0
2025-05-09,골프,465900.0,1004364.0,16818.0,2499527.0,1910264.0,1904255.0
2025-05-09,남성,2472509.0,89636.0,5468727.0,8205464.0,-472236.0,10622118.0
2025-05-09,리빙,0.0,799836.0,0.0,0.0,1561727.0,0.0
2025-05-09,명품,0.0,429545.0,0.0,0.0,-374273.0,0.0
2025-05-09,뷰티,0.0,1216782.0,0.0,0.0,1813682.0,226364.0
2025-05-09,슈즈,1341300.0,-152727.0,2553655.0,2519727.0,323636.0,3427818.0
2025-05-09,스포츠,131000.0,226182.0,153636.0,1373818.0,1534564.0,80909.0
2025-05-09,아웃도어,0.0,-459818.0,0.0,0.0,-86455.0,0.0
2025-05-09,여성,3293409.0,292455.0,-629227.0,10461545.0,1792273.0,1013955.0
2025-05-09,잡화,3048036.0,76155.0,4992200.0,6944509.0,202273.0,7707018.0
2025-05-09,키즈,0.0,0.0,0.0,0.0,451418.0,0.0
2025-05-10,골프,45818.0,1507055.0,913618.0,2143145.0,9025091.0,316255.0
2025-05-10,남성,1457909.0,140727.0,2845455.0,12277791.0,3080927.0,5195955.0
2025-05-10,리빙,0.0,1138182.0,0.0,0.0,1685909.0,0.0
2025-05-10,명품,0.0,538182.0,0.0,0.0,3614364.0,0.0
2025-05-10,뷰티,0.0,449709.0,108727.0,0.0,2246955.0,0.0
2025-05-10,슈즈,1092455.0,330000.0,2652609.0,2932727.0,551455.0,1594518.0
2025-05-10,스포츠,330364.0,317727.0,0.0,1406418.0,1529309.0,289909.0
2025-05-10,아웃도어,0.0,1041818.0,0.0,0.0,803455.0,0.0
2025-05-10,여성,843045.0,608364.0,4069864.0,11096409.0,1449600.0,5784500.0
2025-05-10,잡화,1881073.0,173864.0,2342527.0,7108218.0,390773.0,6595055.0
2025-05-10,키즈,0.0,196809.0,0.0,0.0,563591.0,0.0
2025-05-11,골프,1429936.0,1452618.0,1610873.0,2900236.0,5532473.0,3402982.0
2025-05-11,남성,2282273.0,342455.0,3213636.0,26714255.0,3639318.0,10310636.0
2025-05-11,리빙,0.0,185455.0,0.0,0.0,1145955.0,0.0
2025-05-11,명품,0.0,80909.0,0.0,0.0,1595636.0,0.0
2025-05-11,뷰티,0.0,632364.0,302727.0,0.0,2658145.0,0.0
2025-05-11,슈즈,1764591.0,-101818.0,2193018.0,4324618.0,920818.0,1679200.0
2025-05-11,스포츠,575182.0,549364.0,144545.0,2023482.0,1577036.0,411091.0
2025-05-11,아웃도어,0.0,142855.0,0.0,0.0,1107000.0,0.0
2025-05-11,여성,2184409.0,273136.0,5407909.0,23906591.0,2294009.0,15913182.0
2025-05-11,잡화,4017182.0,147727.0,2623164.0,11236200.0,445436.0,13378109.0
2025-05-11,키즈,0.0,328491.0,0.0,0.0,471409.0,0.0
2025-05-12,골프,1171636.0,291745.0,367200.0,5095018.0,46282.0,4143136.0
2025-05-12,남성,3616373.0,293909.0,2153409.0,16525018.0,1616364.0,6262627.0
2025-05-12,리빙,0.0,797727.0,0.0,0.0,5512355.0,0.0
2025-05-12,명품,0.0,110000.0,0.0,0.0,5029545.0,0.0
2025-05-12,뷰티,0.0,1415364.0,218364.0,0.0,2997109.0,108727.0
2025-05-12,슈즈,1016182.0,452545.0,2919164.0,4350436.0,480727.0,2994309.0
2025-05-12,스포츠,714273.0,678455.0,0.0,2050273.0,1441064.0,348364.0
2025-05-12,아웃도어,0.0,392727.0,0.0,0.0,481209.0,0.0
2025-05-12,여성,3405727.0,685800.0,1793773.0,7776909.0,198036.0,9314545.0
2025-05-12,잡화,2281618.0,-306182.0,5074691.0,6061309.0,623000.0,15022409.0
2025-05-12,키즈,0.0,0.0,0.0,0.0,562618.0,0.0
2025-05-13,골프,228782.0,2027045.0,450782.0,3255836.0,3387273.0,-336927.0
2025-05-13,남성,2722955.0,674364.0,4526073.0,13109327.0,2349473.0,7760355.0
2025-05-13,리빙,0.0,575273.0,0.0,0.0,2003545.0,0.0
2025-05-13,명품,0.0,1070545.0,0.0,0.0,11832727.0,0.0
2025-05-13,뷰티,0.0,674418.0,208727.0,0.0,2033873.0,58182.0
2025-05-13,슈즈,1178509.0,370545.0,3310509.0,2711582.0,-252727.0,6019564.0
2025-05-13,스포츠,118182.0,320073.0,191182.0,1324455.0,1892636.0,540818.0
2025-05-13,아웃도어,0.0,768609.0,0.0,0.0,763518.0,0.0
2025-05-13,여성,-157455.0,159909.0,1603818.0,2288591.0,757491.0,8018636.0
2025-05-13,잡화,3494327.0,35636.0,4452036.0,6500355.0,513864.0,6849282.0
2025-05-13,키즈,0.0,77273.0,0.0,0.0,631545.0,0.0
2025-05-14,골프,1403627.0,975836.0,2282327.0,6043082.0,2828209.0,1272609.0
2025-05-14,남성,4632973.0,626182.0,5427955.0,13834800.0,3676764.0,8172318.0
2025-05-14,리빙,0.0,360455.0,0.0,0.0,1907636.0,0.0
2025-05-14,명품,0.0,1432545.0,0.0,0.0,5010273.0,0.0
2025-05-14,뷰티,0.0,836182.0,306818.0,0.0,1701218.0,65455.0
2025-05-14,슈즈,1920427.0,53636.0,5617209.0,2295455.0,73955.0,8085264.0
2025-05-14,스포츠,145091.0,153182.0,161818.0,1689364.0,1500564.0,398273.0
2025-05-14,아웃도어,0.0,344455.0,0.0,0.0,1306091.0,0.0
2025-05-14,여성,5324091.0,194409.0,2468455.0,12707636.0,2099121.0,4449318.0
2025-05-14,잡화,3107236.0,88073.0,4619455.0,7541245.0,1440000.0,9228527.0
2025-05-14,키즈,0.0,167036.0,0.0,0.0,674055.0,0.0
2025-05-15,골프,806727.0,429745.0,302645.0,2188082.0,996909.0,1244545.0
2025-05-15,남성,3529209.0,-70364.0,2559818.0,8371773.0,1636018.0,6637636.0
2025-05-15,리빙,0.0,231818.0,0.0,0.0,2691909.0,0.0
2025-05-15,명품,0.0,-431273.0,0.0,0.0,-1327091.0,0.0
2025-05-15,뷰티,0.0,932936.0,470000.0,0.0,3893845.0,92727.0
2025-05-15,슈즈,1569891.0,126364.0,4470245.0,3772718.0,212364.0,7871045.0
2025-05-15,스포츠,-49545.0,312109.0,307273.0,1355000.0,2823982.0,572909.0
2025-05-15,아웃도어,0.0,251364.0,0.0,0.0,879036.0,0.0
2025-05-15,여성,4111000.0,144855.0,3927864.0,7989455.0,595864.0,4048500.0
2025-05-15,잡화,3729264.0,12273.0,3353836.0,5569873.0,287591.0,7831409.0
2025-05-15,키즈,0.0,78945.0,0.0,0.0,1052973.0,0.0
2025-05-16,골프,811591.0,1404891.0,575945.0,2015273.0,3341464.0,4581700.0
